epoch,step,train_loss,val_loss,lr,tokens_per_sec,elapsed_min
5,26200,0.534829,,1.554e-05,908.4,1295.59
5,26250,0.676018,,1.526e-05,987.0,1297.67
5,26300,0.649321,,1.498e-05,948.1,1299.83
5,26350,0.743836,,1.47e-05,929.7,1301.99
5,26400,0.533296,,1.442e-05,839.8,1304.29
5,26450,0.592455,,1.415e-05,865.4,1306.72
5,26500,0.593422,,1.388e-05,759.2,1309.3
5,26550,0.571314,,1.361e-05,804.4,1311.81
5,26600,0.819985,,1.335e-05,910.9,1314.12
5,26650,0.57144,,1.308e-05,900.0,1316.37
5,26700,0.671625,,1.282e-05,921.5,1318.55
5,26750,0.342839,,1.256e-05,897.4,1320.77
5,26800,0.596929,,1.231e-05,895.8,1322.99
5,26850,0.496361,,1.205e-05,915.6,1325.22
5,26900,0.691329,,1.18e-05,803.9,1327.71
5,26950,0.508667,,1.155e-05,797.5,1330.18
5,27000,0.574596,,1.131e-05,805.9,1332.75
5,27000,,0.563382,1.131e-05,805.9,1339.49
5,27050,0.621362,,1.106e-05,884.1,1341.86
5,27100,0.487143,,1.082e-05,897.7,1344.09
5,27150,0.558141,,1.058e-05,902.7,1346.29
5,27200,0.553555,,1.035e-05,910.8,1348.45
5,27250,0.646728,,1.012e-05,918.2,1350.61
5,27300,0.603131,,9.88e-06,973.4,1352.72
5,27350,0.477571,,9.66e-06,838.8,1355.0
5,27400,0.481636,,9.43e-06,997.3,1357.09
5,27450,0.494973,,9.21e-06,936.3,1359.25
5,27500,0.831332,,8.99e-06,944.7,1361.41
5,27550,0.659771,,8.77e-06,876.3,1363.67
5,27600,0.600338,,8.55e-06,851.4,1366.07
5,27650,0.666781,,8.34e-06,821.9,1368.66
5,27700,0.625012,,8.13e-06,784.0,1371.15
5,27750,0.508942,,7.92e-06,828.8,1373.6
5,27800,0.541985,,7.71e-06,915.0,1375.78
5,27850,0.455476,,7.51e-06,881.9,1378.01
5,27900,0.458988,,7.31e-06,873.5,1380.27
5,27950,0.626564,,7.11e-06,914.0,1382.49
5,28000,0.586449,,6.92e-06,887.8,1384.76
5,28050,0.668347,,6.73e-06,892.6,1387.01
5,28100,0.687773,,6.54e-06,905.1,1389.19
5,28150,0.495114,,6.35e-06,861.1,1391.49
5,28200,0.509685,,6.16e-06,899.0,1393.71
5,28250,0.359429,,5.98e-06,894.0,1395.93
5,28300,0.445988,,5.8e-06,885.9,1398.18
5,28350,0.95356,,5.63e-06,901.7,1400.41
5,28400,0.530931,,5.45e-06,891.6,1402.65
5,28450,0.602845,,5.28e-06,915.5,1404.87
5,28500,0.600901,,5.11e-06,905.4,1407.13
5,28500,,0.567958,5.11e-06,905.4,1413.6
5,28550,0.584607,,4.95e-06,899.5,1415.85
5,28600,0.523057,,4.78e-06,866.6,1418.16
5,28650,0.77802,,4.62e-06,880.3,1420.48
5,28700,0.535264,,4.47e-06,882.6,1422.71
5,28750,0.669643,,4.31e-06,859.6,1425.05
5,28800,0.45314,,4.16e-06,818.1,1427.47
5,28850,0.65142,,4.01e-06,872.9,1429.9
5,28900,0.641421,,3.86e-06,779.8,1432.53
5,28950,0.678723,,3.72e-06,551.0,1436.1
5,29000,0.470982,,3.57e-06,650.8,1439.19
5,29050,0.442286,,3.44e-06,575.4,1442.63
5,29100,0.675506,,3.3e-06,561.8,1446.2
5,29150,0.662297,,3.17e-06,573.1,1449.74
5,29200,0.475427,,3.03e-06,684.0,1453.06
5,29250,0.546744,,2.91e-06,887.2,1455.24
5,29300,0.506719,,2.78e-06,903.3,1457.44
5,29350,0.614187,,2.66e-06,928.4,1459.61
5,29400,0.502407,,2.54e-06,958.2,1461.78
5,29450,0.599354,,2.42e-06,898.0,1464.04
5,29500,0.630188,,2.31e-06,894.1,1466.31
5,29550,0.692203,,2.19e-06,888.2,1468.58
5,29600,0.64273,,2.09e-06,920.9,1470.79
5,29650,0.674414,,1.98e-06,805.8,1473.23
5,29700,0.622941,,1.88e-06,780.9,1475.79
5,29750,0.498015,,1.77e-06,921.8,1478.13
5,29800,0.490909,,1.68e-06,744.4,1480.89
5,29850,0.601282,,1.58e-06,813.2,1483.41
5,29900,0.517955,,1.49e-06,774.4,1486.0
5,29950,0.559937,,1.4e-06,830.5,1488.5
5,30000,0.537016,,1.31e-06,879.5,1490.8
5,30000,,0.560373,1.31e-06,879.5,1497.47
5,30050,0.560329,,1.23e-06,848.6,1499.96
5,30100,0.567342,,1.15e-06,852.2,1502.29
5,30150,0.606405,,1.07e-06,762.3,1504.98
5,30200,0.354728,,9.9e-07,784.3,1507.58
5,30250,0.625672,,9.2e-07,708.4,1510.33
5,30300,0.662198,,8.5e-07,586.9,1514.07
5,30350,0.528363,,7.8e-07,608.4,1517.31
5,30400,0.634085,,7.2e-07,537.0,1521.14
5,30450,0.550837,,6.5e-07,538.7,1524.87
5,30500,0.5702,,6e-07,542.9,1528.53
5,30550,0.652244,,5.4e-07,828.2,1531.54
5,30600,0.529966,,4.9e-07,848.2,1533.88
5,30650,0.432925,,4.3e-07,810.7,1536.33
5,30700,0.769755,,3.9e-07,834.4,1538.72
5,30750,0.464327,,3.4e-07,843.3,1541.08
5,30800,0.570868,,3e-07,862.5,1543.46
5,30850,0.554555,,2.6e-07,828.1,1545.9
5,30900,0.724271,,2.2e-07,781.6,1548.48
5,30950,0.660663,,1.9e-07,737.3,1551.17
5,31000,0.477342,,1.6e-07,744.9,1553.83
5,31050,0.560735,,1.3e-07,795.3,1556.44
5,31100,0.526744,,1e-07,874.7,1558.71
5,31150,0.722893,,8e-08,872.8,1561.03
5,31200,0.696097,,6e-08,863.1,1563.38
5,31250,0.503542,,4e-08,888.5,1565.67
5,31300,0.479267,,3e-08,856.6,1568.01
5,31350,0.597505,,2e-08,861.2,1570.29
5,31400,0.470673,,1e-08,900.7,1572.57
5,31450,0.550849,,0.0,861.0,1574.88
5,31500,0.457151,,0.0,868.3,1577.19
5,31500,,0.556253,0.0,868.3,1583.77
